protein	query length	HMM	HMM length	e-value	score	hmmbegin	hmmend	begin	end	coverage	num domaine	prediction confidence	EC prediction	comment
GL124_DN_concoct_31_sub_519_3	486	S1_28	445	2.4e-166	546.2	2	441	30	464	98.7	1	high		
GL124_DN_metabat_122_sub_306_10	730	S1_4	536	1.8e-224	738.7	2	516	29	556	95.9	1	high	3.1.6.1 	
GL139_UP_concoct_52_sub_185_8	602	S1_53	474	4.3e-37	120.5	269	441	417	586	36.3	1	probable fragment		
GFS_4902_1402_2	855	S1_8	443	7.3e-41	132.6	29	308	333	631	63.0	1	probable fragment		
GFS_5688_146_17	465	S1_18	426	3.8e-162	532.2	2	414	32	459	96.7	1	high		
GFS_2113_202_1	482	S1_54	481	9.5e-111	363.5	3	479	17	478	99.0	1	several good hits		 good hit with these HMMs: S1_54(363.5);S1_52(363.3);S1_46(332.3);S1_79(321.1);S1_53(306.6)
GFS_4384_221_2	469	S1_7	456	4.9e-159	522.4	2	450	23	448	98.2	1	high	3.1.6.13 3.1.6.- 	
GFS_1762_27_6	794	S1_46	459	2.3e-40	130.9	175	426	489	731	54.7	1	probable fragment		
GFS_2330_555_4	516	S1_7	456	7.5e-85	277.8	2	450	23	472	98.2	1	low		
GL82_UP_concoct_180_sub_615_3	423	S1_27	454	3.7e-81	265.7	2	433	3	421	94.9	1	low		
GL124_DN_concoct_180_sub_293_2	711	S1_8	443	1.3e-45	148.3	6	330	47	369	73.1	1	probable fragment		another fragment from 45 to 139 score 80.8
GL140_3_concoct_147_415_6	670	S1_8	443	6.2e-57	185.5	3	335	32	377	74.9	1	probable fragment		
GFS_12086_181_3	493	S1_11	498	1.4e-176	580.6	5	486	11	482	96.6	1	high	3.1.6.11 3.1.6.14 	
GFS_12766_52_10	380	S1_28	445	1.7e-89	292.9	2	223	18	242	49.7	1	probable fragment		
GFS_12750_205_7	531	S1_0	499	1.7e-148	487.8	2	494	16	503	98.6	1	high	3.1.-.- 	
GL103_UP_concoct_32_82_4	442	S1_16	444	1.9e-157	516.8	2	430	14	437	96.4	1	high		
GL72_UP_concoct_2_285_6	328	S1_27	454	3.9e-70	328.8	238	451	1	309	46.9	1	high	3.1.6.12 3.1.6.- 	fusion of 2 fragments from 1 to 105 score 99.4 and from 96 to 309 score 229.4
GL93_UP_metabinner_38_sub_383_4	300	S1_20	444	2.3e-41	134.4	86	355	15	288	60.6	1	probable fragment		
GL117_UP_concoct_203_309_6	548	S1_4	536	1.2e-160	528.0	2	520	20	541	96.6	1	high	3.1.6.1 	
GL75_DN_concoct_31_474_3	462	S1_14	426	7.9e-165	541.0	2	414	28	429	96.7	1	high		
GFS_3381_63_36	485	S1_39	451	7.2e-182	597.3	3	450	18	468	99.1	1	high		
GFS_2151_1289_8	707	S1_16	444	4e-34	110.3	162	414	437	674	56.8	1	probable fragment		
GFS_4725_191_2	500	S1_52	473	2.5e-98	322.4	2	465	18	475	97.9	1	several good hits		 good hit with these HMMs: S1_52(322.4);S1_7(318.0);S1_46(307.4)
GL139_UP_concoct_236_sub_242_3	767	S1_8	443	1.6e-36	118.3	6	292	376	671	64.6	1	probable fragment		another fragment from 374 to 468 score 53.9
GL51_DN_metabinner_15_sub_63_1	326	S1_20	444	2e-117	385.1	127	437	1	322	69.8	1	high		
GFS_6713_240_35	970	S1_8	443	4.8e-55	179.3	2	337	426	776	75.6	1	probable fragment		
GFS_5507_357_6	396	S1_22	433	2.2e-62	203.5	2	287	26	330	65.8	1	probable fragment		
GL53_Down_metabinner_30_sub_344_2	507	S1_8	443	8.1e-139	455.4	2	431	48	468	96.8	1	high	3.10.1.1 3.1.6.- 	
GL140_5_metabinner_35_sub_331_3	625	S1_22	433	2.4e-32	104.5	167	423	376	614	59.1	1	probable fragment		another fragment from 374 to 569 score 93.0
338R_concoct_65_474_5	449	S1_28	445	2.6e-178	585.7	3	437	17	447	97.5	1	high		
GFS_10835_113_10	683	S1_8	443	1.8e-27	184.7	2	331	41	390	74.3	1	probable fragment		fusion of 2 fragments from 230 to 390 score 88.4 fragment 2 from 41 to 220 score 96.3
GL74_DN_concoct_155_sub_607_5	824	S1_7	456	1e-34	112.6	261	430	435	602	37.1	1	probable fragment		
GL85_DN_metabinner_2_186_36	497	S1_7	456	8.3e-91	297.5	2	449	21	470	98.0	1	low		
GL53_Down_concoct_97_781_2	344	S1_7	456	1.5e-35	115.4	172	449	7	320	60.7	1	probable fragment		
GFS_4964_750_1	471	S1_15	471	1.7e-148	487.7	2	467	20	468	98.7	1	high	3.1.6.4 	
GL58_Up_concoct_85_266_2	711	S1_8	443	1.3e-41	135.0	3	331	39	373	74.0	1	probable fragment		
GL5_Up_concoct_179_160_12	326	S1_17	425	3.6e-114	374.2	2	277	28	326	64.7	1	high	3.1.6.- 	
GL139_DN_metabinner_2_297_1	509	S1_8	443	3.9e-98	321.3	3	421	38	490	94.4	1	high	3.10.1.1 3.1.6.- 	
GL5_Up_metabinner_11_348_9	487	S1_25	440	4.6e-176	578.5	2	434	38	468	98.2	1	high	3.1.6.- 	
GL47_Down_concoct_66_1000_2	253	S1_15	471	4.9e-63	205.9	2	220	30	251	46.3	1	probable fragment		
GFS_3520_705_2	463	S1_8	443	1.5e-136	448.0	2	424	17	434	95.3	1	high	3.10.1.1 3.1.6.- 	
GL124_DN_concoct_187_373_4	620	S1_8	443	3.6e-34	110.5	5	317	173	503	70.4	1	probable fragment		
GFS_1658_441_7	367	S1_0	499	1.3e-131	432.1	151	497	1	349	69.3	1	high	3.1.-.- 	
GL53_Down_metabinner_27_sub_27_7	582	S1_17	425	1.9e-170	559.6	2	419	26	434	98.1	1	high	3.1.6.- 	
GFS_5652_50_17	437	S1_18	426	1.2e-167	550.3	2	411	23	428	96.0	1	high		
GFS_5495_391_2	817	S1_7	456	5.6e-118	387.0	3	450	34	485	98.0	1	high	3.1.6.13 3.1.6.- 	
GL93_UP_concoct_250_688_18	452	S1_20	444	2.6e-167	549.5	2	432	21	439	96.8	1	high		
GFS_9488_65_3	685	S1_8	443	1.8e-54	177.4	2	335	39	395	75.2	1	probable fragment		
GL94_UP_concoct_254_511_5	406	S1_9	433	1.4e-79	260.0	3	404	17	391	92.6	1	low		
GL51_DN_metabinner_15_sub_234_1	202	S1_7	456	1e-49	162.0	277	443	1	161	36.4	1	probable fragment		
GFS_223_277_2	463	S1_19	430	1.6e-172	566.3	2	423	22	442	97.9	1	high	3.1.6.- 	
GL72_UP_concoct_70_sub_785_4	483	S1_15	471	1.5e-153	504.4	2	467	29	480	98.7	1	high	3.1.6.4 	
GL34_DN_concoct_229_195_2	684	S1_8	443	5.7e-59	192.3	2	308	56	354	69.1	1	probable fragment		
GL117_DN_concoct_140_154_2	538	S1_7	456	6.7e-142	465.9	2	433	31	483	94.5	1	high	3.1.6.13 3.1.6.- 	
GL132_DN_metabinner_20_37_3	982	S1_36	438	2.1e-84	276.2	2	432	32	451	98.2	1	low		
GL73_DN_concoct_239_sub_255_2	1655	S1_29	405	4.7e-118	387.0	2	400	624	1057	98.3	1	high		
GL122_DN_metabat_25_42_28	474	S1_61	451	6.1e-34	109.9	237	429	264	452	42.6	1	probable fragment		
GL73_DN_concoct_239_sub_62_5	471	S1_32	423	2.2e-141	463.6	2	414	27	457	97.4	1	high		
GFS_5656_122_6	492	S1_36	438	7.9e-174	570.9	2	435	27	485	98.9	1	high		
336R_metabinner_21_62_1	1291	S1_20	444	1.5e-119	392.0	2	431	210	703	96.6	1	high		
GL72_UP_concoct_135_sub_417_2	349	S1_28	445	7.1e-131	429.3	88	441	1	343	79.3	1	high		
GFS_5943_208_2	475	S1_7	456	3.7e-135	443.7	2	445	25	454	97.1	1	high	3.1.6.13 3.1.6.- 	
GL140_5_metabinner_35_sub_54_6	469	S1_28	445	3e-175	575.6	3	437	30	465	97.5	1	high		
GL72_UP_concoct_239_sub_239_21	744	S1_8	443	1.8e-41	134.6	6	290	334	637	64.1	1	probable fragment		
GFS_7813_101_2	536	S1_7	456	3.5e-95	311.9	2	447	60	501	97.6	1	high	3.1.6.13 3.1.6.- 	
GL95_UP_concoct_247_146_6	327	S1_15	471	5.1e-98	321.3	162	463	1	316	63.9	1	high	3.1.6.4 	
GL140_5_concoct_333_sub_827_2	463	S1_46	459	1.1e-43	271.9	2	432	27	444	93.7	1	low		fusion of 2 fragments from 269 to 444 score 141.9 fragment 2 from 27 to 263 score 130.0
GL140_5_metabat_2_sub_297_3	751	S1_8	443	7.1e-37	119.4	2	336	232	569	75.4	1	probable fragment		
GFS_11779_1381_1	186	S1_8	443	7.8e-59	191.8	242	426	1	183	41.5	1	probable fragment		
GL73_DN_concoct_239_sub_291_7	637	S1_22	433	3.5e-36	117.2	165	422	385	624	59.4	1	probable fragment		another fragment from 247 to 582 score 114.7
GFS_11904_310_1	447	S1_4	536	1.6e-129	425.4	94	514	1	402	78.4	1	high	3.1.6.1 	
GL15_Down_concoct_136_sub_367_4	699	S1_8	443	2.5e-53	173.7	3	335	56	408	74.9	1	probable fragment		
GFS_5300_821_3	606	S1_16	444	1.3e-160	527.1	3	435	28	464	97.3	1	high		
338R_concoct_65_434_22	453	S1_46	459	1.4e-80	263.5	2	431	18	432	93.5	1	low		
GFS_4384_1474_1	286	S1_46	459	3.2e-44	143.6	2	225	25	262	48.6	1	probable fragment		
GL26_UP_concoct_141_161_1	718	S1_29	405	2e-79	259.8	4	401	26	486	98.0	1	low		
GL32_Down_metabinner_4_15_3	751	S1_8	443	3.8e-49	159.9	6	335	74	413	74.3	1	probable fragment		another fragment from 73 to 167 score 74.9
GL72_UP_concoct_70_sub_307_3	366	S1_20	444	2.7e-123	404.4	64	437	2	364	84.0	1	high		
GFS_6713_263_24	702	S1_46	459	1.4e-32	105.3	182	435	424	664	55.1	1	probable fragment		
GFS_5830_373_10	625	S1_16	444	6.2e-180	590.8	2	437	28	471	98.0	1	high		
GFS_3883_551_3	565	S1_7	456	4.1e-40	130.4	259	446	12	198	41.0	1	probable fragment		
GFS_11904_423_2	515	S1_29	405	8.3e-123	402.7	2	401	20	443	98.5	1	high		
GL75_DN_concoct_2_310_2	294	S1_32	423	2.1e-77	252.8	150	412	2	254	61.9	1	probable fragment		
336R_metabinner_28_265_23	617	S1_8	443	3.2e-32	104.1	3	292	241	538	65.2	1	probable fragment		
GL139_UP_metabinner_1_663_21	579	S1_8	443	2.2e-35	114.5	4	287	308	579	63.9	1	probable fragment		
GFS_4936_1786_1	273	S1_53	474	9e-39	126.0	268	444	75	243	37.1	1	probable fragment		
GFS_10772_116_10	578	S1_17	425	6.8e-151	495.1	2	423	31	447	99.1	1	high	3.1.6.- 	
GL51_DN_metabinner_8_32_5	149	S1_15	471	1.9e-44	144.7	317	467	1	146	31.8	1	probable fragment		
GL95_UP_concoct_109_sub_874_2	480	S1_8	443	5e-20	151.2	2	332	25	361	74.5	1	probable fragment		fusion of 2 fragments from 218 to 361 score 63.9 fragment 2 from 25 to 207 score 87.3
GFS_13241_417_3	455	S1_52	473	5.1e-31	100.5	262	442	247	417	38.1	1	probable fragment		
GFS_13369_450_8	722	S1_16	444	3.6e-33	107.1	168	414	457	689	55.4	1	probable fragment		
GFS_632_554_1	92	S1_34	450	6.1e-33	106.6	2	67	28	92	14.4	1	probable fragment		
GL139_UP_concoct_236_sub_1128_2	1055	S1_8	443	1.8e-42	137.9	4	323	296	606	72.0	1	probable fragment		
GFS_13892_261_4	521	S1_8	443	9.6e-53	171.7	1	333	92	443	74.9	1	probable fragment		
GFS_14456_1542_5	466	S1_7	456	7.8e-33	106.4	261	444	137	318	40.1	1	probable fragment		another fragment from 135 to 312 score 101.3
GFS_6350_834_1	288	S1_53	474	7.1e-32	103.3	266	446	79	255	38.0	1	probable fragment		
GFS_1249_467_1	454	S1_8	443	6.8e-122	399.6	58	431	1	372	84.2	1	high	3.10.1.1 3.1.6.- 	
GL72_UP_concoct_70_sub_511_1	444	S1_7	456	1e-73	241.1	18	449	7	426	94.5	1	low		
GFS_6317_529_2	516	S1_39	451	1.4e-128	421.6	69	448	1	361	84.0	1	high		
GL124_DN_concoct_180_sub_9_6	491	S1_6	469	7.8e-140	459.3	2	457	44	489	97.0	1	high	3.1.6.1 3.1.6.14 3.1.6.- 	
GL85_DN_metabinner_10_385_3	462	S1_20	444	2.5e-172	566.0	2	432	31	449	96.8	1	high		
GFS_3883_166_3	691	S1_8	443	2.1e-40	131.1	5	331	23	346	73.6	1	probable fragment		another fragment from 22 to 119 score 67.6
GFS_6995_311_7	680	S1_53	474	2.2e-32	104.9	272	444	241	412	36.3	1	probable fragment		
GFS_8094_197_13	769	S1_4	536	7.5e-215	706.9	2	519	45	592	96.5	1	high	3.1.6.1 	
GL72_DN_metabinner_12_47_6	354	S1_25	440	4.5e-44	143.5	186	435	105	343	56.6	1	probable fragment		another fragment from 32 to 111 score 110.3
GL98_DN_concoct_155_10_13	304	S1_7	456	3.8e-66	216.2	77	316	4	235	52.4	1	probable fragment		
GL74_DN_metabinner_53_sub_56_6	368	S1_18	426	3.3e-140	459.9	2	349	20	368	81.5	1	high		
GFS_13507_376_2	843	S1_7	456	4e-100	328.2	3	446	28	562	97.1	1	high	3.1.6.13 3.1.6.- 	
GFS_4758_449_1	353	S1_61	451	6.5e-68	221.9	1	374	2	352	82.7	1	low		
336R_concoct_315_545_1	569	S1_6	469	2.1e-121	398.6	2	410	59	481	87.0	1	high	3.1.6.1 3.1.6.14 3.1.6.- 	
GL86_DN_metabat_16_sub_411_3	655	S1_8	443	1.2e-45	148.4	2	342	46	397	76.7	1	probable fragment		
GFS_12677_1180_1	323	S1_25	440	3.9e-120	394.2	2	294	32	323	66.4	1	high	3.1.6.- 	
GL26_DN_concoct_27_7_14	716	S1_8	443	4.7e-43	139.8	4	335	40	377	74.7	1	probable fragment		
GFS_4656_4_2	179	S1_62	414	7.6e-33	106.3	234	398	3	176	39.6	1	probable fragment		
GL85_DN_concoct_37_137_1	748	S1_52	473	9.3e-33	106.2	265	454	552	737	40.0	1	probable fragment		
GL140_3_concoct_147_98_3	649	S1_8	443	2.5e-54	177.0	2	331	28	356	74.3	1	probable fragment		
GL53_Down_metabinner_27_sub_996_2	487	S1_8	443	6.6e-121	396.4	1	432	33	474	97.3	1	high	3.10.1.1 3.1.6.- 	
GFS_4656_284_2	306	S1_20	444	1.9e-31	101.7	2	191	118	292	42.6	1	probable fragment		
GFS_5770_488_3	519	S1_7	456	9.7e-129	422.5	2	449	22	452	98.0	1	high	3.1.6.13 3.1.6.- 	
GL26_UP_concoct_141_120_2	624	S1_8	443	2.4e-47	153.9	3	296	190	523	66.1	1	probable fragment		
GL30_DN_concoct_186_1030_4	537	S1_25	440	4.1e-157	516.1	2	425	103	518	96.1	1	high	3.1.6.- 	
GL72_DN_concoct_9_sub_461_10	530	S1_14	426	1.6e-159	523.5	2	422	54	499	98.6	1	high		
GL85_DN_concoct_37_739_2	746	S1_8	443	2.1e-40	131.1	29	308	151	448	63.0	1	probable fragment		
GFS_1495_395_1	238	S1_29	405	6.9e-35	113.1	267	402	1	146	33.3	1	probable fragment		
GL92_DN_concoct_144_847_2	490	S1_37	447	1.2e-188	619.9	2	447	3	456	99.6	1	high		
GL117_DN_concoct_40_160_12	419	S1_4	536	2.7e-108	355.2	173	517	36	386	64.2	1	high	3.1.6.1 	
GFS_7831_447_1	269	S1_26	443	1.5e-55	181.3	2	215	35	249	48.1	1	probable fragment		
GFS_11651_512_7	423	S1_21	416	6.7e-167	547.8	2	414	27	419	99.0	1	high		
GFS_14374_5_17	445	S1_18	426	4e-192	631.0	2	424	2	436	99.1	1	high		
GL140_1_metabinner_16_362_2	412	S1_25	440	2.7e-135	444.1	3	384	30	410	86.6	1	high	3.1.6.- 	
GFS_4518_1230_2	439	S1_61	451	2.5e-82	269.4	1	442	2	421	97.8	1	low		
GL77_DN_metabinner_2_643_2	627	S1_16	444	5.4e-74	241.7	3	423	28	461	94.6	1	low		
GFS_12412_644_6	510	S1_11	498	5.4e-213	700.7	6	484	21	502	96.0	1	high	3.1.6.11 3.1.6.14 	
GL98_DN_concoct_206_293_4	630	S1_8	443	5.5e-39	126.4	2	332	236	573	74.5	1	probable fragment		
GL74_UP_metabat_107_sub_198_16	619	S1_8	443	7.3e-142	465.4	2	433	28	447	97.3	1	high	3.10.1.1 3.1.6.- 	
GL103_UP_concoct_68_722_2	532	S1_8	443	8.9e-43	138.9	5	311	24	367	69.1	1	probable fragment		
GL119_DN_concoct_185_378_21	512	S1_46	459	2e-175	576.2	2	459	28	494	99.6	1	high		
GL30_DN_concoct_186_196_3	413	S1_46	459	2.1e-147	483.8	2	372	39	412	80.6	1	high		
GL51_DN_concoct_123_815_3	749	S1_16	444	1.1e-157	517.5	3	436	36	499	97.5	1	high		
GFS_12504_16_7	500	S1_14	426	7.7e-143	468.6	2	409	29	480	95.5	1	high		
GL72_UP_metabinner_2_128_28	459	S1_20	444	3.2e-162	532.7	2	437	23	457	98.0	1	high		
GL119_DN_concoct_221_sub_87_4	114	S1_18	426	1.7e-38	124.8	3	93	23	111	21.1	1	probable fragment		
GL139_UP_metabinner_22_sub_641_2	1052	S1_79	446	2.4e-33	108.2	252	433	479	654	40.6	1	probable fragment		
GFS_7014_301_2	348	S1_46	459	5e-36	116.6	184	442	86	337	56.2	1	probable fragment		another fragment from 80 to 336 score 114.5
GFS_1997_30_1	528	S1_53	474	1.8e-34	111.8	4	307	216	517	63.9	1	probable fragment		
GFS_5495_196_1	564	S1_7	456	1.7e-112	369.0	3	448	37	482	97.6	1	high	3.1.6.13 3.1.6.- 	
GL51_DN_concoct_123_690_8	609	S1_39	451	3.1e-172	565.5	2	448	29	456	98.9	1	high		
GL140_3_metabinner_40_77_25	471	S1_19	430	1.1e-170	560.3	2	419	28	455	97.0	1	high	3.1.6.- 	
GL72_DN_concoct_12_sub_50_4	768	S1_4	536	1.2e-210	693.1	2	515	53	591	95.7	1	high	3.1.6.1 	
GL93_UP_metabinner_38_sub_345_1	301	S1_7	456	4.3e-73	239.1	2	232	39	283	50.4	1	probable fragment		
GFS_5770_145_3	677	S1_7	456	6e-121	396.8	2	445	212	662	97.1	1	high	3.1.6.13 3.1.6.- 	
GFS_12530_146_2	247	S1_18	426	1.4e-87	286.5	169	411	1	238	56.8	1	probable fragment		
GL45_Down_concoct_159_sub_198_8	278	S1_67	492	1.6e-44	144.6	182	452	1	269	54.9	1	probable fragment		
GFS_1161_310_22	514	S1_7	456	3e-141	463.8	3	447	36	507	97.4	1	high	3.1.6.13 3.1.6.- 	
GL72_UP_metabinner_2_164_4	576	S1_8	443	3.8e-153	502.6	2	432	29	456	97.1	1	high	3.10.1.1 3.1.6.- 	
GFS_12842_6_2	484	S1_8	443	4.4e-150	492.5	2	425	21	480	95.5	1	high	3.10.1.1 3.1.6.- 	
GL74_UP_metabat_107_sub_134_3	575	S1_4	536	4.5e-171	562.5	2	516	41	559	95.9	1	high	3.1.6.1 	
GL119_DN_concoct_185_164_4	454	S1_14	426	5.1e-181	594.4	4	421	28	440	97.9	1	high		
GL85_DN_metabinner_2_343_7	469	S1_20	444	4.7e-173	568.4	2	435	22	459	97.5	1	high		
GFS_10255_3_83	620	S1_8	443	2.2e-139	457.3	2	431	24	445	96.8	1	high	3.10.1.1 3.1.6.- 	
GL119_DN_concoct_221_sub_911_4	232	S1_53	474	2.8e-32	104.6	2	201	27	232	42.0	1	probable fragment		
339R_concoct_132_sub_738_1	1115	S1_20	444	3e-105	345.0	2	430	74	552	96.4	1	high		
GL65_DN_metabat_17_35_8	169	S1_78	430	4.8e-51	166.3	2	124	26	149	28.4	1	probable fragment		
GL85_DN_concoct_86_331_2	442	S1_8	443	6.1e-37	119.6	5	285	33	336	63.2	1	probable fragment		
GFS_9422_837_4	915	S1_8	443	8.7e-45	145.5	28	330	345	659	68.2	1	probable fragment		
GLR20_GL16_DN_1_concoct_109_33_2	440	S1_8	443	1.8e-35	114.8	3	321	55	370	71.8	1	probable fragment		
GL73_DN_concoct_239_sub_62_3	287	S1_19	430	1.3e-45	148.2	189	406	1	202	50.5	1	probable fragment		
337R_metabinner_31_292_2	612	S1_39	451	3.1e-175	575.4	2	449	28	461	99.1	1	high		
GL28_DN_concoct_192_720_3	476	S1_20	444	2.2e-167	549.7	3	437	13	471	97.7	1	high		
GFS_12847_325_2	471	S1_32	423	8.1e-171	560.6	2	416	29	451	97.9	1	high		
GL28_DN_metabat_107_sub_609_4	263	S1_75	447	3.2e-25	219.7	2	216	67	262	47.9	1	probable fragment		fusion of 2 fragments from 183 to 262 score 80.9 fragment 2 from 67 to 173 score 138.8
