protein	query length	HMM	HMM length	e-value	score	hmmbegin	hmmend	begin	end	coverage	num domaine	prediction confidence	EC prediction	comment
GL122_UP_metabinner_34_sub_231_1	98	S1_18	426	8.1e-45	145.6	2	89	8	98	20.4	1	probable fragment		
GFS_13877_1225_2	608	S1_17	425	7.9e-159	521.3	3	421	25	436	98.4	1	high	3.1.6.- 	
GL72_UP_concoct_107_25_1	448	S1_21	416	6.1e-180	590.7	2	415	22	444	99.3	1	high		
GFS_12867_340_13	677	S1_16	444	2.4e-155	509.8	2	437	56	515	98.0	1	high		
GL26_UP_metabinner_8_sub_278_5	646	S1_8	443	4.1e-148	486.0	2	433	56	490	97.3	1	high	3.10.1.1 3.1.6.- 	
GL124_DN_concoct_31_sub_245_2	184	S1_7	456	3.7e-58	189.8	293	446	1	149	33.6	1	probable fragment		
GL117_UP_metabat_119_168_11	510	S1_8	443	3.1e-116	381.0	2	434	18	474	97.5	1	high	3.10.1.1 3.1.6.- 	
GL95_UP_concoct_109_sub_33_2	482	S1_7	456	5.1e-151	495.9	2	447	25	465	97.6	1	high	3.1.6.13 3.1.6.- 	
GL65_UP_concoct_192_sub_270_3	579	S1_17	425	1.1e-149	491.1	3	418	25	433	97.6	1	high	3.1.6.- 	
GL74_DN_concoct_196_256_10	463	S1_8	443	5.5e-147	482.3	2	432	20	442	97.1	1	high	3.10.1.1 3.1.6.- 	
GL74_DN_concoct_278_2_1	246	S1_22	433	8.3e-103	336.7	2	229	25	246	52.4	1	high		
GFS_3888_296_1	425	S1_4	536	1.6e-69	227.3	302	518	2	234	40.3	1	probable fragment		
GFS_1249_76_6	477	S1_14	426	1.5e-182	599.4	2	418	23	460	97.7	1	high		
GL53_Down_metabinner_94_sub_118_1	364	S3	508	1.4e-77	253.9	93	408	49	362	62.0	1	probable fragment		
GL94_UP_concoct_254_137_5	492	S1_34	450	5.9e-224	736.3	2	447	21	461	98.9	1	high		
GFS_11492_82_3	545	S1_0	499	1.4e-223	735.5	3	497	4	507	99.0	1	high	3.1.-.- 	
GL115_DN_metabinner_5_sub_854_6	453	S1_25	440	1.5e-175	576.8	3	433	25	450	97.7	1	high	3.1.6.- 	
GL95_UP_concoct_73_sub_173_2	755	S1_4	536	1.3e-211	696.2	2	519	34	566	96.5	1	high	3.1.6.1 	
GFS_1130_143_1	157	S1_12	481	5.7e-78	255.3	2	153	5	156	31.4	1	probable fragment		
GFS_1591_371_2	428	S1_15	471	4.5e-159	522.6	2	403	25	427	85.1	1	high	3.1.6.4 	
GFS_5510_704_1	434	S1_7	456	1.3e-128	422.0	4	421	28	434	91.4	1	high	3.1.6.13 3.1.6.- 	
GFS_8576_194_1	364	S1_7	456	4.1e-122	400.7	2	306	25	364	66.7	1	high	3.1.6.13 3.1.6.- 	
GL74_DN_concoct_196_429_8	522	S1_29	405	6.3e-131	429.4	3	400	25	439	98.0	1	high		
GL74_DN_concoct_94_907_1	252	S1_64	483	2e-103	339.6	2	242	4	252	49.7	1	high		
GFS_10924_204_3	581	S1_11	498	1.7e-215	708.9	5	483	44	577	96.0	1	high	3.1.6.11 3.1.6.14 	
GFS_4384_1762_2	85	S1_4	536	4.1e-32	103.8	2	57	30	85	10.3	1	probable fragment		
GFS_5967_87_1	108	S1_16	444	1e-35	115.5	2	75	29	102	16.4	1	probable fragment		
GL73_DN_metabat_76_417_1	269	S1_8	443	1.3e-84	276.7	3	228	38	268	50.8	1	probable fragment		
GL28_DN_concoct_192_256_4	435	S1_32	423	1.2e-138	454.6	2	411	20	414	96.7	1	high		
GFS_9491_465_4	572	S1_4	536	1e-194	640.5	2	512	29	565	95.1	1	high	3.1.6.1 	
GFS_7929_67_5	488	S1_7	456	1.3e-167	550.6	2	449	25	467	98.0	1	high	3.1.6.13 3.1.6.- 	
GFS_1125_103_25	123	S1_65	439	8.4e-34	109.2	234	307	1	74	16.6	1	probable fragment		
GL124_DN_metabinner_44_599_2	531	S1_29	405	8.8e-128	419.1	2	400	50	453	98.3	1	high		
GL53_Down_metabinner_27_sub_367_1	435	S1_16	444	1.5e-176	579.7	2	434	6	433	97.3	1	high		
GFS_1749_535_6	457	S1_22	433	3.1e-168	552.3	2	425	23	456	97.7	1	high		
GFS_5510_510_1	419	S1_7	456	6.2e-118	386.9	52	444	1	380	86.0	1	high	3.1.6.13 3.1.6.- 	
GL65_DN_concoct_75_sub_992_6	446	S1_4	536	1e-125	412.8	80	507	6	436	79.7	1	high	3.1.6.1 	
GL117_UP_concoct_203_309_4	494	S1_15	471	8.5e-96	525.4	2	468	28	470	98.9	1	high	3.1.6.4 	fusion of 2 fragments from 199 to 470 score 314.0 fragment 2 from 28 to 195 score 211.4
GFS_2863_771_2	485	S1_37	447	1.9e-205	675.3	2	447	3	452	99.6	1	high		
GL32_UP_concoct_199_sub_214_6	517	S1_0	499	1.3e-185	610.3	3	497	3	503	99.0	1	high	3.1.-.- 	
GFS_3381_81_5	508	S1_15	471	5.6e-144	472.8	2	467	31	500	98.7	1	high	3.1.6.4 	
337R_metabinner_31_121_2	631	S1_8	443	2.8e-130	427.3	2	426	24	454	95.7	1	high	3.10.1.1 3.1.6.- 	
GFS_7207_721_2	510	S1_24	410	2.7e-124	407.7	2	404	27	413	98.0	1	high		
GL117_UP_metabat_119_119_16	451	S1_22	433	1.8e-171	562.9	8	428	1	433	97.0	1	high		
GL85_DN_metabinner_2_145_22	486	S1_8	443	5.5e-127	416.4	2	419	28	465	94.1	1	high	3.10.1.1 3.1.6.- 	
GL74_UP_metabat_188_sub_128_2	491	S1_0	499	6e-159	522.3	2	493	3	468	98.4	1	high	3.1.-.- 	
GL48_Down_concoct_139_308_1	294	S1_14	426	1.7e-101	332.4	159	420	2	263	61.3	1	high		
GFS_10199_895_2	411	S1_24	410	1.8e-126	414.8	2	404	21	404	98.0	1	high		
GFS_5889_143_4	517	S1_14	426	2.5e-182	598.7	2	422	49	500	98.6	1	high		
GFS_5304_242_2	438	S1_62	414	2e-128	421.1	2	406	22	434	97.6	1	high		
GL140_5_concoct_333_sub_604_3	622	S1_8	443	5.2e-139	456.0	2	433	21	446	97.3	1	high	3.10.1.1 3.1.6.- 	
GL140_2_metabinner_33_67_9	525	S1_17	425	2.8e-169	555.7	3	412	69	496	96.2	1	high	3.1.6.- 	
GFS_7177_617_4	452	S1_24	410	4.3e-160	525.6	3	406	35	432	98.3	1	high		
GL32_Down_concoct_208_sub_64_3	492	S1_7	456	5.2e-152	499.2	2	447	22	453	97.6	1	high	3.1.6.13 3.1.6.- 	
GFS_5510_207_1	365	S1_21	416	9.7e-152	497.8	45	414	1	363	88.7	1	high		
GFS_4040_143_5	308	S1_14	426	4.2e-130	426.6	2	272	19	308	63.4	1	high		
GFS_3960_218_1	296	S1_20	444	1.4e-107	352.6	160	437	2	282	62.4	1	high		
GFS_4042_43_4	457	S1_18	426	3.4e-168	552.1	3	411	46	452	95.8	1	high		
GFS_6841_206_9	427	S3	508	3.6e-93	305.3	90	497	41	420	80.1	1	high	3.1.6.- 3.1.6.19 	
GL74_DN_metabinner_11_986_3	496	S1_35	462	3.7e-240	789.7	2	461	26	487	99.4	1	high		
GL51_Up_metabinner_5_sub_84_27	532	S1_29	405	1.4e-128	421.7	2	401	19	439	98.5	1	high		
GL48_Down_concoct_139_931_3	509	S1_17	425	5.2e-165	541.6	2	412	32	462	96.5	1	high	3.1.6.- 	
GL32_Down_metabat_118_244_3	750	S1_4	536	8.1e-217	713.4	2	521	31	563	96.8	1	high	3.1.6.1 	
GFS_4827_376_9	533	S1_64	483	3.9e-140	460.6	2	483	8	530	99.6	1	high		
GL73_DN_concoct_61_2_9	437	S1_24	410	1.8e-125	411.5	2	405	24	410	98.3	1	high		
GFS_2025_284_3	469	S1_20	444	2.4e-179	589.1	2	436	27	467	97.7	1	high		
GFS_5510_212_6	497	S1_16	444	2.7e-176	578.9	2	437	31	486	98.0	1	high		
GL72_DN_concoct_184_394_10	422	S1_21	416	3.2e-135	443.4	2	409	21	419	97.8	1	high		
GFS_2415_141_2	443	S1_8	443	4.9e-121	396.8	26	433	2	433	91.9	1	high	3.10.1.1 3.1.6.- 	
GFS_13292_574_5	468	S1_28	445	1.4e-144	474.5	2	440	24	443	98.4	1	high		
GL34_DN_metabinner_24_sub_1146_1	468	S1_15	471	6.7e-171	561.6	26	467	3	466	93.6	1	high	3.1.6.4 	
GL119_DN_concoct_136_225_3	637	S3	508	1.3e-219	722.4	4	504	7	509	98.4	1	high	3.1.6.- 3.1.6.19 	
GFS_6871_1055_2	432	S1_23	422	1.2e-146	481.3	2	411	19	425	96.9	1	high		
GL119_DN_concoct_221_sub_1332_2	451	S1_71	422	6.5e-159	521.7	2	418	22	447	98.6	1	high		
GFS_3356_185_8	231	S1_50	427	5.1e-91	297.9	91	257	3	170	38.9	1	probable fragment		
GFS_3381_161_22	499	S1_15	471	1.4e-175	577.0	2	468	20	480	98.9	1	high	3.1.6.4 	
GL56_Down_concoct_50_sub_1258_8	446	S1_21	416	1.8e-177	582.6	2	415	22	444	99.3	1	high		
GFS_7493_131_7	435	S1_18	426	4e-199	654.0	2	419	2	420	97.9	1	high		
GL119_DN_concoct_185_107_25	489	S1_8	443	5.2e-126	413.2	2	419	28	465	94.1	1	high	3.10.1.1 3.1.6.- 	
GL74_DN_concoct_278_2_3	470	S1_32	423	2.3e-161	529.5	2	412	33	453	96.9	1	high		
GL117_UP_metabat_119_129_7	491	S1_16	444	1.4e-169	556.7	2	438	29	467	98.2	1	high		
GL51_DN_concoct_123_256_1	400	S1_50	427	5.2e-199	653.8	5	400	3	399	92.5	1	high		
GL45_Down_concoct_159_sub_231_10	448	S1_24	410	1e-156	514.4	2	405	24	430	98.3	1	high		
GL72_UP_concoct_308_sub_880_6	470	S1_7	456	1.1e-160	527.8	2	445	19	462	97.1	1	high	3.1.6.13 3.1.6.- 	
GFS_2415_483_3	109	S1_20	444	4.4e-48	156.5	3	86	15	98	18.7	1	probable fragment		
GL93_UP_metabat_23_31_6	463	S1_19	430	1.6e-166	546.5	2	426	20	442	98.6	1	high	3.1.6.- 	
GL5_Up_concoct_179_160_11	521	S1_8	443	5.2e-123	403.3	4	430	24	462	96.2	1	high	3.10.1.1 3.1.6.- 	
GFS_12530_37_2	181	S1_8	443	4.5e-48	156.3	2	162	22	173	36.1	1	probable fragment		
GFS_1657_686_5	485	S1_26	443	5.1e-140	459.7	2	436	27	473	98.0	1	high		
GL88_UP_metabat_53_105_17	428	S3	508	4.9e-100	327.9	85	501	39	425	81.9	1	high	3.1.6.- 3.1.6.19 	
GL140_5_metabinner_64_14_11	485	S1_14	426	1e-177	583.5	2	419	25	448	97.9	1	high		
GL54_UP_concoct_89_783_1	532	S1_37	447	3.1e-89	292.2	3	246	282	527	54.4	1	probable fragment		
GL34_DN_concoct_1_281_2	505	S1_7	456	1.2e-153	504.6	2	443	34	465	96.7	1	high	3.1.6.13 3.1.6.- 	
GL119_DN_concoct_185_144_28	428	S1_24	410	3.6e-126	413.8	2	405	20	403	98.3	1	high		
GL34_DN_metabinner_24_sub_547_1	530	S1_8	443	9.6e-125	409.0	1	432	46	503	97.3	1	high	3.10.1.1 3.1.6.- 	
GFS_6836_395_1	547	S1_4	536	7.9e-223	733.3	2	503	30	546	93.5	1	high	3.1.6.1 	
GL95_UP_concoct_247_868_7	462	S1_67	492	1.7e-87	286.4	30	468	1	460	89.0	1	low		
GFS_12842_500_6	522	S1_15	471	6.6e-178	584.7	2	468	19	496	98.9	1	high	3.1.6.4 	
GL35_DN_concoct_169_sub_1506_2	469	S1_7	456	9.5e-161	528.0	3	448	29	446	97.6	1	high	3.1.6.13 3.1.6.- 	
GFS_5396_786_6	469	S1_14	426	2.7e-183	601.9	2	421	19	455	98.4	1	high		
GL32_Down_metabinner_16_1333_1	490	S1_11	498	4.7e-209	687.7	14	485	1	468	94.6	1	high	3.1.6.11 3.1.6.14 	
GL139_UP_metabat_106_355_5	488	S1_31	419	4.6e-197	647.1	2	414	33	464	98.3	1	high		
GFS_3651_643_4	474	S1_28	445	1.1e-183	603.3	2	441	23	450	98.7	1	high		
GL73_DN_metabat_110_sub_517_4	514	S1_20	444	1.7e-168	553.4	2	439	26	471	98.4	1	high		
336R_concoct_107_551_9	439	S3	508	1.7e-98	322.9	69	500	19	435	84.8	1	high	3.1.6.- 3.1.6.19 	
GL51_DN_metabinner_8_431_7	461	S1_22	433	3.6e-104	341.2	2	428	20	452	98.4	1	high		
GFS_12560_195_2	637	S1_8	443	1.9e-139	457.5	3	435	38	464	97.5	1	high	3.10.1.1 3.1.6.- 	
GL45_Down_concoct_159_sub_203_7	448	S1_7	456	1.6e-140	461.3	4	446	8	443	96.9	1	high	3.1.6.13 3.1.6.- 	
GL51_DN_metabinner_8_271_10	479	S1_8	443	1.4e-128	421.7	2	432	23	455	97.1	1	high	3.10.1.1 3.1.6.- 	
GFS_13437_1085_1	516	S1_11	498	1.1e-184	607.3	7	484	2	478	95.8	1	high	3.1.6.11 3.1.6.14 	
GFS_7164_118_9	455	S1_24	410	2.9e-131	430.6	2	405	41	427	98.3	1	high		
GL73_UP_concoct_17_260_6	624	S1_4	536	1.2e-212	699.6	2	516	54	600	95.9	1	high	3.1.6.1 	
GFS_6317_1600_2	528	S1_4	536	2.1e-163	537.1	2	506	25	518	94.0	1	high	3.1.6.1 	
GFS_5508_17_1	164	S1_21	416	3.3e-58	189.7	2	144	22	164	34.1	1	probable fragment		
GFS_4002_1493_2	503	S1_28	445	4.3e-102	469.3	149	442	25	494	65.8	1	high		fusion of 2 fragments from 25 to 157 score 134.8 and from 156 to 494 score 334.5
GFS_6733_715_1	208	S1_20	444	2.2e-81	266.3	2	178	31	207	39.6	1	probable fragment		
GFS_5997_468_8	242	S1_4	536	6.9e-66	215.3	325	516	6	212	35.6	1	probable fragment		
GL98_DN_concoct_155_23_15	525	S1_15	471	2.6e-163	536.6	2	468	22	515	98.9	1	high	3.1.6.4 	
337R_metabinner_31_288_6	499	S1_15	471	1.1e-171	564.1	2	468	28	469	98.9	1	high	3.1.6.4 	
GL44_UP_concoct_113_62_7	579	S1_8	443	2.4e-143	470.4	2	432	65	501	97.1	1	high	3.10.1.1 3.1.6.- 	
GL140_3_concoct_85_sub_245_1	535	S3	508	8.7e-216	709.8	13	504	9	506	96.7	1	high	3.1.6.- 3.1.6.19 	
GFS_12086_295_5	81	S1_20	444	1.3e-40	131.9	3	70	13	80	15.1	1	probable fragment		
GL74_DN_metabat_45_117_34	481	S1_8	443	6.7e-149	488.6	2	431	21	463	96.8	1	high	3.10.1.1 3.1.6.- 	
GFS_11881_20_10	440	S1_18	426	3.1e-196	644.5	2	424	3	431	99.1	1	high		
GL51_DN_concoct_123_1130_1	241	S1_8	443	7.5e-58	188.6	3	214	21	239	47.6	1	probable fragment		
GL117_UP_metabat_119_337_3	526	S1_15	471	6.7e-184	604.5	2	469	21	499	99.2	1	high	3.1.6.4 	
GFS_1477_1224_3	503	S1_15	471	3.3e-187	615.4	2	461	21	496	97.5	1	high	3.1.6.4 	
GL75_DN_concoct_2_218_1	295	S1_16	444	1.7e-33	108.2	322	438	6	123	26.1	1	probable fragment		
GLR68_GL53_UP_2_metabat_13_sub_41_3	441	S1_18	426	1.2e-200	659.0	2	421	2	431	98.4	1	high		
GFS_9622_308_1	626	S3	508	1.7e-235	774.8	9	505	1	497	97.6	1	high	3.1.6.- 3.1.6.19 	
GFS_5455_826_3	451	S1_19	430	1.5e-166	546.6	2	427	30	447	98.8	1	high	3.1.6.- 	
GFS_12806_408_6	438	S1_24	410	3.5e-133	437.0	2	405	24	410	98.3	1	high		
GFS_14463_458_4	437	S1_29	405	1.3e-116	382.3	3	399	32	429	97.8	1	high		
GL45_Down_concoct_159_sub_484_1	188	S1_71	422	3.4e-72	236.0	2	160	23	188	37.4	1	probable fragment		
GL5_Up_concoct_179_158_8	480	S1_7	456	2.4e-137	450.9	2	443	38	470	96.7	1	high	3.1.6.13 3.1.6.- 	
GL73_DN_concoct_218_sub_244_2	344	S1_12	481	9.4e-188	617.3	3	342	5	344	70.5	1	high	3.1.6.6 3.1.6.- 	
GFS_5712_811_10	530	S1_22	433	9.9e-146	478.1	3	428	27	439	98.2	1	high		
GFS_12627_272_5	453	S1_13	476	2.9e-165	543.2	2	460	7	444	96.2	1	high		
GFS_5964_47_13	466	S1_8	443	3.7e-147	482.9	2	430	22	446	96.6	1	high	3.10.1.1 3.1.6.- 	
GFS_2967_232_2	453	S1_18	426	1.9e-161	529.9	2	413	33	449	96.5	1	high		
GL94_UP_concoct_84_105_2	1224	S1_11	498	6.7e-188	617.9	5	482	17	488	95.8	1	high	3.1.6.11 3.1.6.14 	
GFS_11699_110_4	508	S1_15	471	2.5e-200	658.6	2	466	20	500	98.5	1	high	3.1.6.4 	
GL119_DN_concoct_221_sub_456_2	577	S1_17	425	1.9e-164	539.8	3	423	24	435	98.8	1	high	3.1.6.- 	
GFS_11547_1446_6	210	S1_15	471	1.8e-63	207.3	264	466	1	207	42.9	1	probable fragment		
GL47_Down_concoct_66_1287_1	475	S1_16	444	1e-161	530.8	2	435	19	458	97.5	1	high		
GFS_5712_247_1	313	S1_21	416	8.2e-108	353.1	110	414	8	311	73.1	1	high		
GL85_DN_concoct_218_279_4	441	S1_32	423	4.5e-138	452.7	3	410	25	419	96.2	1	high		
GL82_UP_concoct_189_sub_70_3	466	S1_20	444	1.1e-178	586.9	2	438	30	453	98.2	1	high		
GL30_DN_concoct_176_sub_256_3	539	S1_11	498	4.8e-190	625.0	7	485	24	496	96.0	1	high	3.1.6.11 3.1.6.14 	
GFS_11203_623_5	652	S1_17	425	1.6e-160	526.9	2	420	87	497	98.4	1	high	3.1.6.- 	
GFS_4964_711_2	257	S1_8	443	1.6e-66	217.2	190	420	1	240	51.9	1	probable fragment		
GFS_2372_1534_1	261	S1_19	430	3.8e-93	304.8	4	240	27	253	54.9	1	high	3.1.6.- 	
GL98_DN_concoct_206_105_4	224	S1_23	422	1.2e-63	207.9	2	184	27	203	43.1	1	probable fragment		
GFS_4384_1118_3	487	S1_7	456	6.5e-187	614.3	2	449	35	483	98.0	1	high	3.1.6.13 3.1.6.- 	
GFS_8870_101_3	327	S1_48	499	2.3e-60	197.2	245	488	8	296	48.7	1	probable fragment		
GL72_UP_concoct_303_327_4	614	S1_16	444	2.4e-152	499.9	2	439	18	438	98.4	1	high		
GFS_11547_520_7	146	S1_4	536	1.1e-36	118.9	2	87	60	145	15.9	1	probable fragment		
GLR80_GL56_UP_1_metabat_48_36_3	488	S1_26	443	2e-139	457.7	2	436	30	476	98.0	1	high		
GL119_DN_concoct_185_178_4	462	S1_8	443	1.3e-125	411.9	2	436	23	455	98.0	1	high	3.10.1.1 3.1.6.- 	
GFS_10508_551_1	264	S1_13	476	1.3e-100	329.9	3	265	6	264	55.0	1	high		
GFS_11924_445_1	471	S1_25	440	4.5e-174	571.9	2	434	36	469	98.2	1	high	3.1.6.- 	
GL44_UP_concoct_113_79_4	490	S1_28	445	3.9e-170	558.7	2	441	25	454	98.7	1	high		
GFS_7207_1453_1	217	S1_39	451	5.7e-69	225.1	2	192	36	213	42.1	1	probable fragment		
GL73_DN_concoct_13_sub_191_5	503	S1_20	444	3.4e-172	565.6	2	437	32	500	98.0	1	high		
GFS_5507_929_2	486	S1_14	426	3.5e-173	568.5	3	420	22	471	97.9	1	high		
GFS_7316_456_2	433	S1_21	416	1.4e-178	586.3	2	414	20	431	99.0	1	high		
GL98_DN_concoct_155_155_5	517	S1_16	444	1e-156	514.3	2	433	28	483	97.1	1	high		
GL72_DN_concoct_9_sub_201_1	198	S1_7	456	4e-56	183.1	2	166	27	197	36.0	1	probable fragment		
GFS_12854_593_5	480	S1_28	445	6.9e-112	484	2	440	29	447	98.4	1	high		fusion of 2 fragments from 158 to 447 score 366.8 fragment 2 from 29 to 149 score 117.2
GL65_UP_concoct_192_sub_139_4	381	S1_8	443	1.9e-106	348.7	9	366	19	379	80.6	1	high	3.10.1.1 3.1.6.- 	
GL51_DN_metabinner_8_122_10	442	S1_19	430	7.4e-129	422.4	2	422	18	422	97.7	1	high	3.1.6.- 	
GL5_Up_concoct_179_260_1	523	S1_8	443	4.7e-122	400.2	2	434	26	490	97.5	1	high	3.10.1.1 3.1.6.- 	
GFS_11699_32_8	550	S1_25	440	1.7e-173	570.0	1	435	21	530	98.6	1	high	3.1.6.- 	
GL51_Up_concoct_59_sub_479_3	534	S1_8	443	2.4e-119	391.2	1	433	30	492	97.5	1	high	3.10.1.1 3.1.6.- 	
GFS_8576_929_2	521	S1_4	536	3.7e-182	599.0	22	513	1	517	91.6	1	high	3.1.6.1 	
GFS_2625_737_1	212	S1_7	456	7.3e-57	185.6	3	191	5	197	41.2	1	probable fragment		
GFS_2361_426_5	187	S1_15	471	6.4e-52	169.3	301	468	4	182	35.5	1	probable fragment		
GFS_7929_541_7	576	S1_8	443	5.6e-141	462.5	2	430	28	446	96.6	1	high	3.10.1.1 3.1.6.- 	
GFS_1477_224_6	491	S1_8	443	8e-134	438.9	2	433	32	473	97.3	1	high	3.10.1.1 3.1.6.- 	
GFS_7164_137_6	162	S1_15	471	3.1e-59	193.4	2	130	20	162	27.2	1	probable fragment		
GL48_Down_concoct_139_931_5	196	S1_32	423	6e-70	228.3	2	149	47	194	34.8	1	probable fragment		
GL51_DN_metabinner_8_372_3	210	S1_75	447	1.5e-105	345.6	2	187	25	210	41.4	1	high		
338R_concoct_65_253_1	224	S1_22	433	3.4e-77	252.3	3	213	15	213	48.5	1	probable fragment		
GL117_UP_concoct_203_119_1	457	S1_16	444	1.3e-165	543.7	2	429	40	455	96.2	1	high		
GFS_13068_568_1	139	S1_25	440	6.7e-51	166.0	2	121	24	138	27.0	1	probable fragment		
GFS_3520_127_4	513	S1_15	471	2.5e-173	569.6	2	468	18	492	98.9	1	high	3.1.6.4 	
GFS_12766_488_8	478	S1_7	456	1.6e-166	547.1	2	447	26	468	97.6	1	high	3.1.6.13 3.1.6.- 	
GL140_5_metabinner_35_sub_420_11	970	S1_32	423	1.4e-143	470.8	4	410	547	939	96.0	1	high		
GFS_4384_722_2	508	S1_15	471	1.3e-164	540.9	2	468	26	504	98.9	1	high	3.1.6.4 	
GL119_DN_concoct_185_334_1	505	S1_49	485	1.2e-197	649.9	2	485	28	496	99.6	1	high		
GL72_DN_metabinner_2_16_2	516	S1_4	536	2.5e-180	593.0	2	512	7	510	95.1	1	high	3.1.6.1 	
GFS_5712_844_11	463	S1_19	430	1.6e-162	533.4	2	414	19	437	95.8	1	high	3.1.6.- 	
GL93_UP_metabat_23_31_9	473	S1_28	445	1.4e-159	523.9	2	440	22	447	98.4	1	high		
GL77_DN_metabinner_2_374_1	144	S1_19	430	1.5e-54	177.6	3	120	26	144	27.2	1	probable fragment		
GL5_Up_concoct_179_494_2	641	S1_8	443	2e-143	470.6	2	432	25	448	97.1	1	high	3.10.1.1 3.1.6.- 	
GFS_3114_263_1	149	S1_8	443	4.6e-41	133.3	287	427	1	141	31.6	1	probable fragment		
GFS_12895_626_3	233	S1_8	443	1.2e-45	148.3	244	431	2	224	42.2	1	probable fragment		
336R_concoct_227_sub_947_2	506	S1_12	481	1.1e-223	735.8	2	481	3	480	99.6	1	high	3.1.6.6 3.1.6.- 	
GFS_3651_398_2	479	S1_17	425	1.2e-172	566.8	2	411	27	448	96.2	1	high	3.1.6.- 	
GL74_DN_concoct_89_223_34	754	S1_4	536	2.5e-208	685.4	2	519	30	564	96.5	1	high	3.1.6.1 	
GL94_UP_concoct_254_472_1	481	S1_27	454	5.8e-151	495.8	2	451	15	449	98.9	1	high	3.1.6.12 3.1.6.- 	
GL95_UP_concoct_160_633_1	462	S1_28	445	3e-150	493.2	3	440	28	446	98.2	1	high		
GL99_UP_concoct_160_50_2	637	S3	508	2.6e-231	761.0	6	504	9	507	98.0	1	high	3.1.6.- 3.1.6.19 	
GFS_12854_143_9	470	S1_16	444	1.8e-150	493.8	3	438	13	429	98.0	1	high		
GL95_UP_concoct_73_sub_621_5	279	S1_0	499	2e-95	312.8	244	493	2	262	49.9	1	high	3.1.-.- 	
GFS_1161_154_1	218	S1_22	433	4.1e-72	235.6	3	220	27	218	50.1	1	probable fragment		
GL140_3_concoct_225_sub_871_5	222	S1_7	456	1.1e-81	267.3	246	448	12	209	44.3	1	probable fragment		
GFS_7148_320_1	336	S1_15	471	6.4e-117	383.6	158	466	2	333	65.4	1	high	3.1.6.4 	
GL91_UP_metabinner_10_405_2	477	S1_7	456	3.1e-167	549.4	2	450	24	465	98.2	1	high	3.1.6.13 3.1.6.- 	
GL47_Down_concoct_66_1011_2	512	S1_8	443	3.3e-123	404.0	4	431	26	465	96.4	1	high	3.10.1.1 3.1.6.- 	
GFS_1125_118_18	456	S1_8	443	9.7e-118	385.9	3	427	21	451	95.7	1	high	3.10.1.1 3.1.6.- 	
GFS_3114_872_2	465	S1_7	456	1.8e-154	507.3	3	447	22	452	97.4	1	high	3.1.6.13 3.1.6.- 	
GL88_DN_metabat_77_480_15	648	S3	508	1.1e-236	778.8	4	506	11	514	98.8	1	high	3.1.6.- 3.1.6.19 	
GL72_DN_concoct_64_366_5	244	S1_0	499	1.9e-93	306.3	3	244	6	242	48.3	1	high	3.1.-.- 	
GFS_3960_1230_1	508	S1_15	471	1.8e-178	586.6	2	466	31	506	98.5	1	high	3.1.6.4 	
GFS_14377_538_5	607	S1_4	536	8.4e-181	594.5	3	518	40	559	96.1	1	high	3.1.6.1 	
GFS_5483_220_12	180	S1_17	425	8.3e-37	119.3	271	415	2	158	33.9	1	probable fragment		
GFS_5712_20_3	489	S1_20	444	4.4e-151	496.0	2	436	26	453	97.7	1	high		
GL139_UP_metabat_106_498_7	483	S1_27	454	4.9e-159	522.4	2	452	26	455	99.1	1	high	3.1.6.12 3.1.6.- 	
GL72_UP_concoct_294_1144_1	295	S1_4	536	1.9e-119	392.0	2	271	23	295	50.2	1	high	3.1.6.1 	
GL16_UP_concoct_134_116_3	504	S1_16	444	1.4e-160	527.0	2	434	21	497	97.3	1	high		
GFS_6050_47_4	490	S1_0	499	2.7e-153	503.7	3	493	5	473	98.2	1	high	3.1.-.- 	
GFS_11600_80_78	523	S1_64	483	4.1e-147	483.6	5	483	2	521	99.0	1	high		
GFS_2771_560_2	471	S1_28	445	3.9e-115	504.5	2	440	25	440	98.4	1	high		fusion of 2 fragments from 159 to 440 score 377.4 fragment 2 from 25 to 152 score 127.1
GL73_DN_concoct_239_sub_366_1	336	S1_27	454	2.2e-112	368.7	133	451	1	317	70.0	1	high	3.1.6.12 3.1.6.- 	
GFS_5712_971_2	642	S1_8	443	3.4e-143	469.8	2	433	30	454	97.3	1	high	3.10.1.1 3.1.6.- 	
GL119_DN_metabinner_10_73_15	450	S1_24	410	2.5e-127	417.6	2	405	31	417	98.3	1	high		
GL95_UP_concoct_247_868_5	532	S1_24	410	5.4e-156	512.1	2	404	30	426	98.0	1	high		
GFS_12854_593_2	459	S1_75	447	2e-108	355.1	188	445	1	246	57.5	1	high		
GFS_11547_270_5	360	S1_33	422	1.2e-122	402.1	76	420	3	349	81.5	1	high		
GFS_1605_271_1	152	S1_11	498	6e-77	251.9	43	188	1	147	29.1	1	probable fragment		
GL65_UP_concoct_5_113_2	692	S1_20	444	6.8e-135	442.6	2	435	22	526	97.5	1	high		
GL30_DN_metabat_39_sub_794_2	481	S1_14	426	5.4e-193	633.8	2	422	25	468	98.6	1	high		
GL98_DN_concoct_155_26_2	530	S1_24	410	5.4e-163	535.1	2	405	26	425	98.3	1	high		
GL32_Down_metabinner_12_667_1	377	S1_8	443	1.2e-121	398.8	72	425	2	373	79.7	1	high	3.10.1.1 3.1.6.- 	
GFS_7692_511_6	479	S1_14	426	2e-191	628.7	3	422	23	465	98.4	1	high		
